Store,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Holiday_Week,Month,Rolling_Mean
23,2012-04-06,1604605.69,37.0,3.957,137.7970968,4.1,0,April,1353272.2650000001
23,2012-04-13,1231752.54,42.0,4.025,137.868,4.1,0,April,1346619.3225
23,2012-04-20,1287899.41,57.0,4.046,137.9230667,4.1,0,April,1346555.65
23,2012-04-27,1277758.76,45.0,4.023,137.9781333,4.1,0,April,1350504.1
23,2012-05-04,1317379.68,46.0,3.991,138.0332,4.1,0,May,1278697.5975
23,2012-05-11,1321914.34,53.0,3.947,138.0882667,4.1,0,May,1301238.0474999999
23,2012-05-18,1332952.47,58.0,3.899,138.1065806,4.1,0,May,1312501.3125
23,2012-05-25,1552934.64,66.0,3.85,138.1101935,4.1,0,May,1381295.2825
23,2012-06-01,1476144.34,66.0,3.798,138.1138065,4.1,0,June,1420986.4475
23,2012-06-08,1568048.54,57.0,3.746,138.1174194,4.1,0,June,1482519.9974999998
23,2012-06-15,1543667.68,65.0,3.683,138.1295333,4.1,0,June,1535198.7999999998
23,2012-06-22,1522042.57,72.0,3.629,138.1629,4.1,0,June,1527475.7825
23,2012-06-29,1451782.16,64.0,3.577,138.1962667,4.1,0,June,1521385.2375
23,2012-07-06,1545370.16,71.0,3.538,138.2296333,4.2,0,July,1515715.6425
23,2012-07-13,1384921.63,69.0,3.561,138.263,4.2,0,July,1476029.1300000001
23,2012-07-20,1381339.23,71.0,3.61,138.2331935,4.2,0,July,1440853.295
23,2012-07-27,1322932.36,69.0,3.701,138.2033871,4.2,0,July,1408640.845
23,2012-08-03,1416926.31,72.0,3.698,138.1735806,4.2,0,August,1376529.8824999998
23,2012-08-10,1436311.76,71.0,3.772,138.1437742,4.2,0,August,1389377.415
23,2012-08-17,1510131.45,70.0,3.84,138.1857097,4.2,0,August,1421575.4700000002
23,2012-08-24,1702220.96,65.0,3.874,138.2814516,4.2,0,August,1516397.62
23,2012-08-31,1577468.78,68.0,3.884,138.3771935,4.2,0,August,1556533.2374999998
23,2012-09-07,1427162.26,67.0,3.921,138.4729355,4.2,1,September,1554245.8624999998
23,2012-09-14,1279041.64,61.0,3.988,138.5673,4.2,0,September,1496473.4100000001
23,2012-09-21,1338627.55,57.0,4.056,138.6534,4.2,0,September,1405575.0574999999
23,2012-09-28,1319035.06,54.0,4.018,138.7395,4.2,0,September,1340966.6275
23,2012-10-05,1464616.59,57.0,4.027,138.8256,4.1,0,October,1350330.21
23,2012-10-12,1412925.25,48.0,4.029,138.9117,4.1,0,October,1383801.1125
23,2012-10-19,1363155.77,48.0,4.0,138.8336129,4.1,0,October,1389933.1675000002
23,2012-10-26,1347454.59,51.0,3.917,138.7281613,4.1,0,October,1397038.05
24,2010-02-05,1388725.63,22.0,2.954,131.5279032,8.3,0,February,1378065.31
24,2010-02-12,1414107.1,26.0,2.94,131.5866129,8.3,1,February,1378360.7725
24,2010-02-19,1385362.49,31.0,2.909,131.637,8.3,0,February,1383912.4525
24,2010-02-26,1158722.74,34.0,2.91,131.686,8.3,0,February,1336729.49
24,2010-03-05,1412387.37,37.0,2.919,131.735,8.3,0,March,1342644.925
24,2010-03-12,1309340.16,42.0,2.938,131.784,8.3,0,March,1316453.19
24,2010-03-19,1222511.29,46.0,2.96,131.8242903,8.3,0,March,1275740.39
24,2010-03-26,1258311.56,49.0,2.963,131.863129,8.3,0,March,1300637.595
24,2010-04-02,1478321.26,45.0,2.957,131.9019677,8.2,0,April,1317121.0675
24,2010-04-09,1379579.63,62.0,2.992,131.9408065,8.2,0,April,1334680.935
24,2010-04-16,1268266.72,51.0,3.01,131.9809,8.2,0,April,1346119.7925
24,2010-04-23,1264117.01,51.0,3.021,132.0226667,8.2,0,April,1347571.155
24,2010-04-30,1259877.19,51.0,3.042,132.0644333,8.2,0,April,1292960.1375
24,2010-05-07,1409705.03,67.0,3.095,132.1062,8.2,0,May,1300491.4875
24,2010-05-14,1346783.35,51.0,3.112,132.152129,8.2,0,May,1320120.645
24,2010-05-21,1283482.85,60.0,3.096,132.2230323,8.2,0,May,1324962.105
24,2010-05-28,1473868.15,70.0,3.046,132.2939355,8.2,0,May,1378459.845
24,2010-06-04,1566668.91,72.0,3.006,132.3648387,8.2,0,June,1417700.815
24,2010-06-11,1375458.21,65.0,2.972,132.4357419,8.2,0,June,1424869.53
24,2010-06-18,1354168.18,67.0,2.942,132.4733333,8.2,0,June,1442540.8624999998
24,2010-06-25,1399073.75,75.0,2.958,132.4976,8.2,0,June,1423842.2625
24,2010-07-02,1563387.94,71.0,2.958,132.5218667,8.1,0,July,1423022.02
24,2010-07-09,1665502.55,79.0,2.94,132.5461333,8.1,0,July,1495533.105
24,2010-07-16,1418697.05,77.0,2.933,132.5667742,8.1,0,July,1511665.3225
24,2010-07-23,1333740.35,75.0,2.924,132.5825806,8.1,0,July,1495331.9725000001
24,2010-07-30,1387517.63,76.0,2.932,132.5983871,8.1,0,July,1451364.395
24,2010-08-06,1442819.28,75.0,2.942,132.6141935,8.1,0,August,1395693.5775000001
24,2010-08-13,1384243.75,74.0,2.923,132.63,8.1,0,August,1387080.2525
24,2010-08-20,1375307.54,72.0,2.913,132.6616129,8.1,0,August,1397472.0499999998
24,2010-08-27,1350059.35,67.0,2.885,132.6932258,8.1,0,August,1388107.48
24,2010-09-03,1366381.6,74.0,2.86,132.7248387,8.1,0,September,1368998.06
24,2010-09-10,1474498.59,67.0,2.837,132.7564516,8.1,1,September,1391561.77
24,2010-09-17,1273295.46,60.0,2.846,132.7670667,8.1,0,September,1366058.75
24,2010-09-24,1169413.27,64.0,2.837,132.7619333,8.1,0,September,1320897.23
24,2010-10-01,1215273.2,67.0,2.84,132.7568,8.3,0,October,1283120.13
24,2010-10-08,1361944.94,55.0,2.903,132.7516667,8.3,0,October,1254981.7175
24,2010-10-15,1300806.74,53.0,2.999,132.7633548,8.3,0,October,1261859.5375
24,2010-10-22,1234875.33,49.0,3.049,132.8170968,8.3,0,October,1278225.0525
24,2010-10-29,1244925.94,57.0,3.055,132.8708387,8.3,0,October,1285638.2375
24,2010-11-05,1285358.01,42.0,3.049,132.9245806,8.3,0,November,1266491.505
24,2010-11-12,1312877.01,42.0,3.065,132.9783226,8.3,0,November,1269509.0725
24,2010-11-19,1277150.6,46.0,3.138,132.9172,8.3,0,November,1280077.89
24,2010-11-26,1779276.51,42.0,3.186,132.8369333,8.3,1,November,1413665.5325000002
24,2010-12-03,1413302.7,37.0,3.2,132.7566667,8.3,0,December,1445651.705
24,2010-12-10,1593012.75,27.0,3.255,132.6764,8.3,0,December,1515685.64
24,2010-12-17,1663525.77,28.0,3.301,132.6804516,8.3,0,December,1612279.4325
24,2010-12-24,2386015.75,28.0,3.309,132.7477419,8.3,0,December,1763964.2425000002
24,2010-12-31,1208600.05,26.0,3.336,132.8150323,8.3,1,December,1712788.58
24,2011-01-07,1178641.71,31.0,3.351,132.8823226,8.3,0,January,1609195.82
24,2011-01-14,1167740.2,22.0,3.367,132.9510645,8.3,0,January,1485249.4275
24,2011-01-21,1107170.39,24.0,3.391,133.0285161,8.3,0,January,1165538.0875
24,2011-01-28,1126921.34,18.0,3.402,133.1059677,8.3,0,January,1145118.4100000001
24,2011-02-04,1225182.04,24.0,3.4,133.1834194,8.3,0,February,1156753.4925000002
24,2011-02-11,1341240.62,27.0,3.416,133.260871,8.3,1,February,1200128.5975000001
24,2011-02-18,1360150.12,34.0,3.42,133.3701429,8.3,0,February,1263373.5300000003
24,2011-02-25,1235121.33,26.0,3.452,133.4921429,8.3,0,February,1290423.5275
24,2011-03-04,1346994.53,31.0,3.605,133.6141429,8.3,0,March,1320876.6500000001
24,2011-03-11,1253218.7,40.0,3.752,133.7361429,8.3,0,March,1298871.17
24,2011-03-18,1168397.26,43.0,3.796,133.8492258,8.3,0,March,1250932.955
24,2011-03-25,1158693.12,37.0,3.789,133.9587419,8.3,0,March,1231825.9025
24,2011-04-01,1163803.3,36.0,3.811,134.0682581,8.2,0,April,1186028.095
24,2011-04-08,1273670.32,45.0,3.895,134.1777742,8.2,0,April,1191141.0
24,2011-04-15,1245576.65,52.0,3.981,134.2784667,8.2,0,April,1210435.8475000001
24,2011-04-22,1372484.9,46.0,4.061,134.3571,8.2,0,April,1263883.7925
24,2011-04-29,1197761.17,60.0,4.117,134.4357333,8.2,0,April,1272373.26
24,2011-05-06,1339630.35,56.0,4.192,134.5143667,8.2,0,May,1288863.2674999998
24,2011-05-13,1311950.16,58.0,4.211,134.593,8.2,0,May,1305456.645
24,2011-05-20,1234281.7,60.0,4.202,134.6803871,8.2,0,May,1270905.845
24,2011-05-27,1311153.72,66.0,4.134,134.7677742,8.2,0,May,1299253.9825
24,2011-06-03,1554837.62,73.0,4.069,134.8551613,8.2,0,June,1353055.8
24,2011-06-10,1373841.91,70.0,4.025,134.9425484,8.2,0,June,1368528.7375
24,2011-06-17,1320359.23,64.0,3.989,135.0837333,8.2,0,June,1390048.1199999999
24,2011-06-24,1304850.67,69.0,3.964,135.2652667,8.2,0,June,1388472.3575
24,2011-07-01,1445596.61,70.0,3.916,135.4468,8.4,0,July,1361162.105
24,2011-07-08,1567340.07,73.0,3.886,135.6283333,8.4,0,July,1409536.645
24,2011-07-15,1356938.95,74.0,3.915,135.7837419,8.4,0,July,1418681.5750000002
24,2011-07-22,1357672.24,79.0,3.972,135.8738387,8.4,0,July,1431886.9675
24,2011-07-29,1310973.06,75.0,4.004,135.9639355,8.4,0,July,1398231.08
24,2011-08-05,1417616.81,75.0,4.02,136.0540323,8.4,0,August,1360800.265
24,2011-08-12,1402818.01,73.0,3.995,136.144129,8.4,0,August,1372270.03
24,2011-08-19,1352039.88,70.0,3.942,136.183129,8.4,0,August,1370861.94
24,2011-08-26,1402372.09,70.0,3.906,136.2136129,8.4,0,August,1393711.6975
24,2011-09-02,1196105.44,68.0,3.879,136.2440968,8.4,0,September,1338333.855
24,2011-09-09,1527455.19,68.0,3.93,136.2745806,8.4,1,September,1369493.15
24,2011-09-16,1227535.97,66.0,3.937,136.3145,8.4,0,September,1338367.1724999999
24,2011-09-23,1232376.49,61.0,3.899,136.367,8.4,0,September,1295868.2725
24,2011-09-30,1246242.61,68.0,3.858,136.4195,8.4,0,September,1308402.565
24,2011-10-07,1405914.39,54.0,3.775,136.472,8.5,0,October,1278017.365
24,2011-10-14,1333315.03,60.0,3.744,136.5150968,8.5,0,October,1304462.13
24,2011-10-21,1283563.43,57.0,3.757,136.5017742,8.5,0,October,1317258.865
24,2011-10-28,1307142.75,48.0,3.757,136.4884516,8.5,0,October,1332483.9
24,2011-11-04,1385860.38,40.0,3.738,136.475129,8.5,0,November,1327470.3975
24,2011-11-11,1425078.59,47.0,3.719,136.4618065,8.5,0,November,1350411.2875
24,2011-11-18,1297535.69,48.0,3.717,136.4666667,8.5,0,November,1353904.3525
24,2011-11-25,1761235.67,42.0,3.689,136.4788,8.5,1,November,1467427.5825
24,2011-12-02,1335647.1,47.0,3.666,136.4909333,8.5,0,December,1454874.2625000002
24,2011-12-09,1529615.54,42.0,3.627,136.5030667,8.5,0,December,1481008.5
24,2011-12-16,1624994.43,36.0,3.611,136.5335161,8.5,0,December,1562873.185
24,2011-12-23,2168344.23,37.0,3.587,136.5883871,8.5,0,December,1664650.325
24,2011-12-30,1363973.16,33.0,3.566,136.6432581,8.5,1,December,1671731.8399999999
24,2012-01-06,1251581.89,33.0,3.585,136.698129,8.7,0,January,1602223.4275
24,2012-01-13,1155594.2,36.0,3.666,136.753,8.7,0,January,1484873.3699999999
24,2012-01-20,1151993.85,26.0,3.705,136.8564194,8.7,0,January,1230785.775
24,2012-01-27,1057290.41,32.0,3.737,136.9598387,8.7,0,January,1154115.0875
24,2012-02-03,1249696.97,39.0,3.796,137.0632581,8.7,0,February,1153643.8575
24,2012-02-10,1403460.87,34.0,3.826,137.1666774,8.7,1,February,1215610.525
24,2012-02-17,1326370.08,34.0,3.874,137.2583103,8.7,0,February,1259204.5825
24,2012-02-24,1303233.15,37.0,3.917,137.3411034,8.7,0,February,1320690.2675
24,2012-03-02,1213994.39,35.0,3.983,137.4238966,8.7,0,March,1311764.6225
24,2012-03-09,1325835.7,42.0,4.021,137.5066897,8.7,0,March,1292358.33
24,2012-03-16,1239299.12,49.0,4.021,137.5843871,8.7,0,March,1270590.59
24,2012-03-23,1221723.94,60.0,4.054,137.6552903,8.7,0,March,1250213.2874999999
24,2012-03-30,1230106.13,47.0,4.098,137.7261935,8.7,0,March,1254241.2225
24,2012-04-06,1524734.29,45.0,4.143,137.7970968,9.0,0,April,1303965.8699999999
24,2012-04-13,1285783.87,49.0,4.187,137.868,9.0,0,April,1315587.0574999999
24,2012-04-20,1208654.4,61.0,4.17,137.9230667,9.0,0,April,1312319.6725
24,2012-04-27,1194334.65,49.0,4.163,137.9781333,9.0,0,April,1303376.8025
24,2012-05-04,1306551.71,52.0,4.124,138.0332,9.0,0,May,1248831.1575
24,2012-05-11,1355391.79,59.0,4.055,138.0882667,9.0,0,May,1266233.1375
24,2012-05-18,1298809.8,63.0,4.029,138.1065806,9.0,0,May,1288771.9874999998
24,2012-05-25,1407897.57,66.0,3.979,138.1101935,9.0,0,May,1342162.7175
24,2012-06-01,1467722.19,72.0,3.915,138.1138065,9.0,0,June,1382455.3375000001
24,2012-06-08,1406313.13,60.0,3.871,138.1174194,9.0,0,June,1395185.6725
24,2012-06-15,1364445.98,68.0,3.786,138.1295333,9.0,0,June,1411594.7175
24,2012-06-22,1434709.63,72.0,3.722,138.1629,9.0,0,June,1418297.7325
24,2012-06-29,1428869.9,70.0,3.667,138.1962667,9.0,0,June,1408584.66
24,2012-07-06,1645097.75,77.0,3.646,138.2296333,9.0,0,July,1468280.815
24,2012-07-13,1405475.78,75.0,3.689,138.263,9.0,0,July,1478538.2650000001
24,2012-07-20,1394299.0,76.0,3.732,138.2331935,9.0,0,July,1468435.6075
24,2012-07-27,1307339.14,74.0,3.82,138.2033871,9.0,0,July,1438052.9175
24,2012-08-03,1440374.13,73.0,3.819,138.1735806,9.0,0,August,1386872.0125
24,2012-08-10,1497054.81,76.0,3.863,138.1437742,9.0,0,August,1409766.77
24,2012-08-17,1397970.54,73.0,3.963,138.1857097,9.0,0,August,1410684.655
24,2012-08-24,1303726.54,68.0,3.997,138.2814516,9.0,0,August,1409781.5050000001
24,2012-08-31,1344558.92,71.0,4.026,138.3771935,9.0,0,August,1385827.7025000001
24,2012-09-07,1477134.75,73.0,4.076,138.4729355,9.0,1,September,1380847.6875
24,2012-09-14,1242909.53,64.0,4.088,138.5673,9.0,0,September,1342082.435
24,2012-09-21,1261158.47,61.0,4.203,138.6534,9.0,0,September,1331440.4175
24,2012-09-28,1259278.36,59.0,4.158,138.7395,9.0,0,September,1310120.2774999999
24,2012-10-05,1416720.54,60.0,4.151,138.8256,8.7,0,October,1295016.725
24,2012-10-12,1416301.17,52.0,4.186,138.9117,8.7,0,October,1338364.635
24,2012-10-19,1255414.84,53.0,4.153,138.8336129,8.7,0,October,1336928.7275
24,2012-10-26,1307182.29,55.0,4.071,138.7281613,8.7,0,October,1348904.71
25,2010-02-05,677231.63,21.0,2.784,204.2471935,8.2,0,February,1164032.4825
25,2010-02-12,583364.02,20.0,2.773,204.3857472,8.2,1,February,955798.1950000001
25,2010-02-19,676260.67,24.0,2.745,204.4321004,8.2,0,February,811009.6525000001
25,2010-02-26,628516.57,29.0,2.754,204.4630869,8.2,0,February,641343.2225
25,2010-03-05,665750.06,29.0,2.777,204.4940734,8.2,0,March,638472.8300000001
25,2010-03-12,660619.99,40.0,2.818,204.5250598,8.2,0,March,657786.8225
25,2010-03-19,659795.84,45.0,2.844,204.3782258,8.2,0,March,653670.615
25,2010-03-26,696687.6,46.0,2.854,204.201755,8.2,0,March,670713.3725
25,2010-04-02,822486.37,47.0,2.85,204.0252842,7.9,0,April,709897.45
25,2010-04-09,712647.97,61.0,2.869,203.8488134,7.9,0,April,722904.445
25,2010-04-16,715311.6,52.0,2.899,203.7307486,7.9,0,April,736783.385
25,2010-04-23,694531.72,46.0,2.902,203.6905586,7.9,0,April,736244.4149999999
25,2010-04-30,706924.02,51.0,2.921,203.6503685,7.9,0,April,707353.8275
25,2010-05-07,724468.97,64.0,2.966,203.6101784,7.9,0,May,710309.0775
25,2010-05-14,698073.95,50.0,2.982,203.6133915,7.9,0,May,705999.6649999999
25,2010-05-21,704113.22,57.0,2.958,203.8770235,7.9,0,May,708395.04
25,2010-05-28,792442.54,69.0,2.899,204.1406556,7.9,0,May,729774.67
25,2010-06-04,764155.44,69.0,2.847,204.4042877,7.9,0,June,739696.2875
25,2010-06-11,737163.2,64.0,2.809,204.6679198,7.9,0,June,749468.6
25,2010-06-18,780444.94,70.0,2.78,204.670036,7.9,0,June,768551.5299999999
25,2010-06-25,737569.14,72.0,2.808,204.5675459,7.9,0,June,754833.1799999999
25,2010-07-02,759407.87,66.0,2.815,204.4650559,7.5,0,July,753646.2875
25,2010-07-09,719591.13,75.0,2.793,204.3625658,7.5,0,July,749253.27
25,2010-07-16,726997.84,73.0,2.783,204.3571656,7.5,0,July,735891.495
25,2010-07-23,665290.93,75.0,2.771,204.4812188,7.5,0,July,717821.9425
25,2010-07-30,682124.34,72.0,2.781,204.605272,7.5,0,July,698501.0599999999
25,2010-08-06,699464.43,72.0,2.784,204.7293252,7.5,0,August,693469.385
25,2010-08-13,686072.39,73.0,2.805,204.8533784,7.5,0,August,683238.0225000001
25,2010-08-20,724499.81,72.0,2.779,204.8217044,7.5,0,August,698040.2425
25,2010-08-27,711461.95,67.0,2.755,204.7900305,7.5,0,August,705374.645
25,2010-09-03,685700.08,71.0,2.715,204.7583566,7.5,0,September,701933.5575
25,2010-09-10,655811.95,61.0,2.699,204.7266827,7.5,1,September,694368.4475
25,2010-09-17,628989.88,60.0,2.706,204.7513279,7.5,0,September,670490.965
25,2010-09-24,607819.33,65.0,2.713,204.8182126,7.5,0,September,644580.31
25,2010-10-01,658640.14,58.0,2.707,204.8850973,7.5,0,October,637815.325
25,2010-10-08,674283.86,48.0,2.764,204.951982,7.5,0,October,642433.3025
25,2010-10-15,616094.72,54.0,2.868,205.0137637,7.5,0,October,639209.5125
25,2010-10-22,661644.19,47.0,2.917,205.0627881,7.5,0,October,652665.7275
25,2010-10-29,674458.03,56.0,2.921,205.1118126,7.5,0,October,656620.2
25,2010-11-05,696314.53,39.0,2.917,205.160837,7.5,0,November,662127.8674999999
25,2010-11-12,713250.08,41.0,2.931,205.2098614,7.5,0,November,686416.7075
25,2010-11-19,718056.73,43.0,3.0,205.0992811,7.5,0,November,700519.8425
25,2010-11-26,1115240.61,43.0,3.039,204.9621,7.5,1,November,810715.4874999999
25,2010-12-03,885572.96,32.0,3.046,204.8249189,7.5,0,December,858030.095
25,2010-12-10,964729.18,23.0,3.109,204.6877378,7.5,0,December,920899.87
25,2010-12-17,1047707.59,22.0,3.14,204.6321194,7.5,0,December,1003312.585
25,2010-12-24,1295391.19,23.0,3.141,204.6376731,7.5,0,December,1048350.23
25,2010-12-31,623092.54,26.0,3.179,204.6432267,7.5,1,December,982730.125
25,2011-01-07,558794.63,29.0,3.193,204.6487803,7.3,0,January,881246.4874999999
25,2011-01-14,572360.83,18.0,3.205,204.7026042,7.3,0,January,762409.7975
25,2011-01-21,568093.57,23.0,3.229,205.0460497,7.3,0,January,580585.3925
25,2011-01-28,600448.69,19.0,3.237,205.3894952,7.3,0,January,574924.4299999999
25,2011-02-04,639830.45,24.0,3.231,205.7329407,7.3,0,February,595183.385
25,2011-02-11,615666.78,21.0,3.239,206.0763862,7.3,1,February,606009.8724999999
25,2011-02-18,634637.03,38.0,3.245,206.3694701,7.3,0,February,622645.7375
25,2011-02-25,570816.34,28.0,3.274,206.6424093,7.3,0,February,615237.65
25,2011-03-04,640912.18,32.0,3.433,206.9153485,7.3,0,March,615508.0825
25,2011-03-11,599828.39,37.0,3.582,207.1882876,7.3,0,March,611548.4850000001
25,2011-03-18,603393.64,41.0,3.631,207.4283845,7.3,0,March,603737.6375
25,2011-03-25,616324.24,39.0,3.625,207.6553444,7.3,0,March,615114.6125
25,2011-04-01,618377.79,28.0,3.638,207.8823043,7.3,0,April,609481.015
25,2011-04-08,648606.13,42.0,3.72,208.1092642,7.3,0,April,621675.45
25,2011-04-15,674562.45,51.0,3.821,208.3172811,7.3,0,April,639467.6525
25,2011-04-22,756588.42,46.0,3.892,208.4779405,7.3,0,April,674533.6975
25,2011-04-29,649245.0,58.0,3.962,208.6386,7.3,0,April,682250.5
25,2011-05-06,659446.55,50.0,4.046,208.7992595,7.3,0,May,684960.605
25,2011-05-13,684783.15,60.0,4.066,208.9599189,7.3,0,May,687515.78
25,2011-05-20,677971.33,57.0,4.062,208.7583165,7.3,0,May,667861.5075000001
25,2011-05-27,718373.94,67.0,3.985,208.556714,7.3,0,May,685143.7425
25,2011-06-03,737551.74,71.0,3.922,208.3551116,7.3,0,June,704670.0399999999
25,2011-06-10,740259.63,71.0,3.881,208.1535092,7.3,0,June,718539.1599999999
25,2011-06-17,717373.43,64.0,3.842,208.1265604,7.3,0,June,728389.6849999999
25,2011-06-24,699270.1,71.0,3.804,208.2306018,7.3,0,June,723613.725
25,2011-07-01,706206.86,67.0,3.748,208.3346432,7.3,0,July,715777.505
25,2011-07-08,698529.64,72.0,3.711,208.4386847,7.3,0,July,705345.0075
25,2011-07-15,680510.23,73.0,3.76,208.5309337,7.3,0,July,696129.2075
25,2011-07-22,670854.96,78.0,3.811,208.5937018,7.3,0,July,689025.4225
25,2011-07-29,668390.82,75.0,3.829,208.6564699,7.3,0,July,679571.4125
25,2011-08-05,679706.01,74.0,3.842,208.719238,7.3,0,August,674865.505
25,2011-08-12,667130.48,71.0,3.812,208.7820061,7.3,0,August,671520.5675
25,2011-08-19,688958.75,68.0,3.747,208.8424359,7.3,0,August,676046.515
25,2011-08-26,726422.55,67.0,3.704,208.902476,7.3,0,August,690554.4475
25,2011-09-02,699779.0,67.0,3.703,208.9625161,7.3,0,September,695572.695
25,2011-09-09,673248.48,68.0,3.738,209.0225562,7.3,1,September,697102.195
25,2011-09-16,628720.46,62.0,3.742,209.1893892,7.3,0,September,682042.6224999999
25,2011-09-23,620885.93,60.0,3.711,209.4986126,7.3,0,September,655658.4675
25,2011-09-30,639160.24,61.0,3.645,209.807836,7.3,0,September,640503.7775000001
25,2011-10-07,671522.87,51.0,3.583,210.1170595,7.1,0,October,640072.375
25,2011-10-14,646915.47,59.0,3.541,210.4027602,7.1,0,October,644621.1275000001
25,2011-10-21,690675.5,50.0,3.57,210.5473252,7.1,0,October,662068.52
25,2011-10-28,724443.97,46.0,3.569,210.6918901,7.1,0,October,683389.4525
25,2011-11-04,718393.61,41.0,3.551,210.8364551,7.1,0,November,695107.1375
25,2011-11-11,719235.07,45.0,3.53,210.9810201,7.1,0,November,713187.0375
25,2011-11-18,728525.6,46.0,3.53,211.1847207,7.1,0,November,722649.5625
25,2011-11-25,1116211.39,43.0,3.492,211.4120757,7.1,1,November,820591.4175
25,2011-12-02,878314.57,43.0,3.452,211.6394306,7.1,0,December,860571.6575
25,2011-12-09,916446.02,39.0,3.415,211.8667856,7.1,0,December,909874.395
25,2011-12-16,997502.47,33.0,3.413,212.0685039,7.1,0,December,977118.6124999999
25,2011-12-23,1290532.97,37.0,3.389,212.2360401,7.1,0,December,1020699.0075
25,2011-12-30,683665.37,32.0,3.389,212.4035763,7.1,1,December,972036.7075
25,2012-01-06,636419.12,30.0,3.422,212.5711125,7.0,0,January,902029.9824999999
25,2012-01-13,614764.31,35.0,3.513,212.7386486,7.0,0,January,806345.4425000001
25,2012-01-20,594744.89,24.0,3.533,212.8336399,7.0,0,January,632398.4225
25,2012-01-27,589554.29,32.0,3.567,212.9286312,7.0,0,January,608870.6525
25,2012-02-03,642776.4,35.0,3.617,213.0236225,7.0,0,February,610459.9725
25,2012-02-10,658984.38,32.0,3.64,213.1186138,7.0,1,February,621514.99
25,2012-02-17,654088.02,32.0,3.695,213.2732106,7.0,0,February,636350.7725
25,2012-02-24,613501.05,36.0,3.739,213.4725116,7.0,0,February,642337.4625
25,2012-03-02,643155.89,36.0,3.816,213.6718127,7.0,0,March,642432.335
25,2012-03-09,643711.53,37.0,3.848,213.8711137,7.0,0,March,638614.1225
25,2012-03-16,638204.27,51.0,3.862,214.0167132,7.0,0,March,634643.185
25,2012-03-23,672831.78,63.0,3.9,214.0907105,7.0,0,March,649475.8674999999
25,2012-03-30,684348.92,48.0,3.953,214.1647079,7.0,0,March,659774.125
25,2012-04-06,791356.9,45.0,3.996,214.2387053,7.1,0,April,696685.4675
25,2012-04-13,658691.56,42.0,4.044,214.3127027,7.1,0,April,701807.29
25,2012-04-20,661566.48,57.0,4.027,214.3675045,7.1,0,April,698990.965
25,2012-04-27,655157.32,44.0,4.004,214.4223063,7.1,0,April,691693.065
25,2012-05-04,696421.72,59.0,3.951,214.4771081,7.1,0,May,667959.27
25,2012-05-11,739866.16,59.0,3.889,214.5319099,7.1,0,May,688252.9199999999
25,2012-05-18,717207.19,58.0,3.848,214.5485571,7.1,0,May,702163.0974999999
25,2012-05-25,783371.02,68.0,3.798,214.5499425,7.1,0,May,734216.5225
25,2012-06-01,694765.95,70.0,3.742,214.5513278,7.1,0,June,733802.58
25,2012-06-08,730254.19,58.0,3.689,214.5527132,7.1,0,June,731399.5875
25,2012-06-15,753860.89,68.0,3.62,214.5653243,7.1,0,June,740563.0125000001
25,2012-06-22,721601.9,74.0,3.564,214.606,7.1,0,June,725120.7325
25,2012-06-29,718890.81,70.0,3.506,214.6466757,7.1,0,June,731151.9475
25,2012-07-06,753385.55,76.0,3.475,214.6873514,7.3,0,July,736934.7875000001
25,2012-07-13,714093.95,74.0,3.523,214.728027,7.3,0,July,726993.0525
25,2012-07-20,685676.58,74.0,3.567,214.7331351,7.3,0,July,718011.7225
25,2012-07-27,659109.53,73.0,3.647,214.7382432,7.3,0,July,703066.4025
25,2012-08-03,709724.6,72.0,3.654,214.7433514,7.3,0,August,692151.165
25,2012-08-10,710496.97,72.0,3.722,214.7484595,7.3,0,August,691251.9199999999
25,2012-08-17,728467.72,67.0,3.807,214.825578,7.3,0,August,701949.705
25,2012-08-24,756527.64,65.0,3.834,214.9567044,7.3,0,August,726304.2325
25,2012-08-31,714828.73,69.0,3.867,215.0878309,7.3,0,August,727580.265
25,2012-09-07,671482.9,73.0,3.911,215.2189573,7.3,1,September,717826.7474999999
25,2012-09-14,657241.63,61.0,3.948,215.3583757,7.3,0,September,700020.225
25,2012-09-21,664745.2,58.0,4.038,215.5475459,7.3,0,September,677074.615
25,2012-09-28,683300.84,55.0,3.997,215.7367162,7.3,0,September,669192.6425
25,2012-10-05,699536.73,58.0,3.985,215.9258865,7.3,0,October,676206.1
25,2012-10-12,697317.41,44.0,4.0,216.1150568,7.3,0,October,686225.045
25,2012-10-19,685531.85,52.0,3.969,216.1464699,7.3,0,October,691421.7075
25,2012-10-26,688940.94,57.0,3.882,216.1515902,7.3,0,October,692831.7324999999
26,2010-02-05,1034119.21,10.0,2.788,131.5279032,8.5,0,February,776477.3525
26,2010-02-12,1015684.09,18.0,2.771,131.5866129,8.5,1,February,856069.0225
26,2010-02-19,999348.55,23.0,2.747,131.637,8.5,0,February,934523.1975
26,2010-02-26,855385.01,27.0,2.753,131.686,8.5,0,February,976134.215
26,2010-03-05,1005669.58,29.0,2.766,131.735,8.5,0,March,969021.8075000001
26,2010-03-12,963382.09,31.0,2.805,131.784,8.5,0,March,955946.3075
26,2010-03-19,903366.55,35.0,2.834,131.8242903,8.5,0,March,931950.8075
26,2010-03-26,893613.0,35.0,2.831,131.863129,8.5,0,March,941507.8049999999
